design,category,top,recipe,is_winner,cells,area_um2,wns_ns,tns_ns,abc_delay_ps,runtime_s,status,error,final_wns_slow,final_tns_slow,final_area_um2
crc32_8,logic,crc32_8,delay_syn2,1,204,2845.15,0.021,0.000,2163.68,0.3,ok,,0.021,0.000,2845.15
rr_arbiter16,logic,rr_arbiter16,orfs_area,0,280,4035.96,-0.754,-5.803,3934.15,0.3,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_choice_deep_v3,1,293,4043.95,-0.247,-0.508,3770.31,0.3,ok,,0.029,0.000,4059.94
rr_arbiter16,logic,rr_arbiter16,delay_map_resyn,0,529,5615.18,-0.285,-3.823,2703.05,0.5,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_map,0,567,5610.38,-0.253,-3.271,2654.95,0.5,ok,,,,
rr_arbiter16,logic,rr_arbiter16,delay_syn2,0,317,4341.25,-0.070,-0.179,3594.82,0.3,ok,,,,
uart,control,uart,delay_choice_deep_v3,1,323,4947.05,0.573,0.000,1917.98,0.3,ok,,0.573,0.000,4947.05
uart,control,uart,orfs_area,0,330,5188.41,0.559,0.000,1830.28,0.3,ok,,,,
uart,control,uart,delay_map_resyn,0,384,5509.68,0.580,0.000,1826.31,0.4,ok,,,,
uart,control,uart,delay_map,0,417,5739.85,0.788,0.000,1614.36,0.4,ok,,,,
uart,control,uart,delay_syn2,0,311,4987.01,0.635,0.000,1809.37,0.3,ok,,,,
spi_master,control,spi_master,orfs_area,1,370,6535.86,0.134,0.000,1812.75,0.3,ok,,0.134,0.000,6535.86
spi_master,control,spi_master,delay_choice_deep_v3,0,357,6169.82,-0.279,-9.394,2170.42,0.3,ok,,,,
spi_master,control,spi_master,delay_map_resyn,0,511,6563.03,-0.006,-0.039,1754.25,0.5,ok,,,,
spi_master,control,spi_master,delay_map,0,533,6782.01,0.470,0.000,1562.68,0.5,ok,,,,
spi_master,control,spi_master,delay_syn2,0,373,6622.17,-0.041,-0.150,1736.50,0.4,ok,,,,
apb_timer,peripheral,apb_timer,orfs_area,0,1040,15822.56,-1.624,-246.434,3068.13,0.4,ok,,,,
apb_timer,peripheral,apb_timer,delay_choice_deep_v3,1,974,14660.52,0.570,0.000,3287.30,0.5,ok,,0.570,0.000,14660.52
apb_timer,peripheral,apb_timer,delay_map_resyn,0,1392,16033.55,0.109,0.000,2552.14,0.7,ok,,,,
apb_timer,peripheral,apb_timer,delay_map,0,1333,16193.39,0.283,0.000,2187.05,0.9,ok,,,,
apb_timer,peripheral,apb_timer,delay_syn2,0,976,15224.76,-1.305,-217.973,2592.50,0.5,ok,,,,
fifo_sync,memory,fifo_sync,orfs_area,0,1751,34530.24,-0.852,-24.337,1920.55,0.5,ok,,,,
fifo_sync,memory,fifo_sync,delay_choice_deep_v3,1,1654,32903.06,0.314,0.000,2435.63,0.6,ok,,0.314,0.000,32903.06
fifo_sync,memory,fifo_sync,delay_map,0,2617,38746.81,0.762,0.000,1739.03,0.9,ok,,,,
fifo_sync,memory,fifo_sync,delay_map_resyn,0,2704,40318.04,0.650,0.000,1696.39,1.0,ok,,,,
fifo_sync,memory,fifo_sync,delay_syn2,0,1870,35765.80,-2.256,-65.032,2085.37,0.6,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_choice_deep_v3,0,2197,27124.85,-0.654,-33.293,5316.66,1.1,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,orfs_area,0,2367,28806.36,-0.756,-58.595,4575.83,1.3,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_map_resyn,1,2741,27535.64,1.155,0.000,4625.58,1.8,ok,,1.155,0.000,27535.64
zx16_core_ahb,cpu,zx16_core_ahb,delay_map,0,3073,30455.91,1.176,0.000,4076.59,1.9,ok,,,,
zx16_core_ahb,cpu,zx16_core_ahb,delay_syn2,0,2396,27631.54,-0.737,-43.718,4954.33,1.0,ok,,,,
zxip,soc_ip,zxip_top,orfs_area,0,15251,222823.35,-0.159,-0.317,4135.33,4.6,ok,,,,
zxip,soc_ip,zxip_top,delay_choice_deep_v3,1,14700,218295.09,0.008,0.000,3803.81,5.1,ok,,0.008,0.000,218295.09
zxip,soc_ip,zxip_top,delay_map_resyn,0,20504,225887.49,0.467,0.000,3153.63,8.8,ok,,,,
zxip,soc_ip,zxip_top,delay_syn2,0,15143,220561.62,0.288,0.000,3836.49,4.7,ok,,,,
zxip,soc_ip,zxip_top,delay_map,0,22534,243094.26,0.624,0.000,3031.22,9.4,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,orfs_area,0,2284,36830.33,-0.896,-2.689,2873.07,0.9,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_choice_deep_v3,0,2262,36135.03,0.295,0.000,2714.01,1.0,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_map_resyn,0,2730,34699.67,-0.855,-2.565,2790.94,1.3,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_map,0,3087,37001.36,-0.834,-2.502,2952.85,1.6,ok,,,,
ms_psram_ahb,soc_ip,ms_psram_ahb,delay_syn2,1,2128,35558.01,1.047,0.000,2693.26,0.9,ok,,1.047,0.000,35558.01
uart_apb_sys,soc_ip,uart_apb_sys,orfs_area,0,1435,23306.27,3.944,0.000,2073.80,0.8,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_choice_deep_v3,1,1317,21306.67,5.082,0.000,2379.77,0.9,ok,,5.082,0.000,21306.67
uart_apb_sys,soc_ip,uart_apb_sys,delay_map_resyn,0,1822,24036.74,3.769,0.000,1810.87,0.9,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_map,0,1817,25388.99,4.344,0.000,1621.68,1.1,ok,,,,
uart_apb_sys,soc_ip,uart_apb_sys,delay_syn2,0,1451,22574.20,4.793,0.000,2135.65,0.8,ok,,,,
